event_date,device_id,event_id,event_value
2017-02-10 14:47:17,cTawABfNOn,2,
2017-05-08 16:23:36,wtcOqDsolH,1,8.25041987863
2017-09-25 18:10:38,NiaCxjRJCE,1,4.53990148787
2017-01-30 13:15:36,BzzlZXqjNG,2,
2017-02-10 18:41:49,yXOYqeKVqc,2,
2017-12-17 07:43:48,zHAPuqHqFj,1,2.97723697326
2017-10-01 07:42:45,jSjtepIhkg,1,24.7777618882
2017-10-26 02:30:28,wMnHyLAxbW,2,
2017-06-17 20:03:38,exeRWOtOiR,2,
2017-05-18 16:59:55,IuWTOPIZnY,1,59.0397149615
2017-09-20 03:47:49,xcjSyDBmNQ,2,
2017-06-05 19:55:31,RTfuMyfHrx,1,60.6585570816
2017-07-11 10:39:01,BzzlZXqjNG,2,
2017-03-08 04:45:58,TOkYYJguDo,1,78.8864097836
2017-01-03 12:29:50,pQHOsGJUnj,2,
2017-01-04 18:16:22,yVkCVLCPNo,1,1.29038818008
2017-11-17 01:34:55,WRSzTCHuEy,2,
2017-09-15 21:38:07,XrjKOHPRwp,2,
2017-01-17 23:32:35,vyjtCWKGyJ,2,
2017-12-24 14:36:24,bpRsNVMlhq,1,37.2093616916
2017-11-15 20:13:21,BQVAfGTlmk,2,
2017-07-29 08:38:07,KcGmNJatIW,2,
2017-06-07 21:51:53,AmJEmwhynS,1,70.8513684424
2017-03-24 05:41:03,uVYmSSAYKs,1,34.71458349
2017-10-30 03:59:53,SoQWVgXXKe,2,
2017-04-11 10:40:12,XJcOcoJajb,1,57.5061738218
2017-02-16 14:16:38,mrNIZuRpSa,2,
2017-11-17 04:28:05,xiZRPONgbK,1,28.8266912832
2017-04-08 14:42:13,akJCrpiQBb,2,
2017-09-12 14:16:40,JbBpVRkWHL,1,5.63742127975
2017-08-11 13:21:29,XJcOcoJajb,1,1.47133207634
2017-05-23 19:23:17,BzzlZXqjNG,1,55.4269561507
2017-07-23 07:50:16,exeRWOtOiR,2,
2017-07-04 14:01:13,mEFDYBkZSB,1,65.1607785781
2017-04-22 09:12:16,GsEowhbetF,1,1.45660843759
2017-12-26 18:36:03,fjEmyZoUec,1,2.32018982925
2017-06-10 04:58:24,HOfgnFfhoy,1,4.00763374064
2017-06-09 14:48:59,hGKlGLlRxP,2,
2017-12-24 23:47:29,nXJEhxUecR,1,40.073677073
2017-01-20 13:54:20,IuWTOPIZnY,1,13.853753928
2017-08-17 09:42:29,zYFCGGvXKf,1,13.040211887
2017-03-02 14:15:59,WfxigeseOW,1,57.6571731988
2017-05-01 02:39:46,xpedRuawsA,2,
2017-02-21 20:17:11,WfxigeseOW,2,
2017-02-08 08:23:34,sYxDSpRCXa,1,40.1793028572
2017-02-17 12:32:29,BLJlTHnLpU,2,
2017-11-10 19:53:52,XrjKOHPRwp,1,67.1239771279
2017-02-13 00:12:02,XrjKOHPRwp,1,8.10938432123
2017-07-22 10:26:12,XErhyEkyRs,1,7.26229109212
2017-08-28 20:04:50,iuMQcpcynr,2,
2017-05-01 22:52:42,TOkYYJguDo,1,70.9429823466
2017-04-21 08:10:56,NjMgRssFfE,2,
2017-06-11 18:17:54,exeRWOtOiR,1,15.6149538331
2017-12-14 22:29:22,xiZRPONgbK,2,
2017-10-28 22:31:36,JbBpVRkWHL,2,
2017-07-04 18:05:22,xecistsbue,1,76.1412797401
2017-05-11 23:29:54,wVRxMIzCPT,1,41.0265203249
2017-09-09 22:54:36,veKJxIGZBb,1,85.9700244015
2017-01-02 14:23:59,mEFDYBkZSB,1,29.4738760428
2017-03-18 16:08:40,vyjtCWKGyJ,1,86.8206905503
2017-09-29 15:00:49,xecistsbue,2,
2017-02-26 23:06:08,veKJxIGZBb,2,
2017-09-02 09:06:43,XJcOcoJajb,1,26.1843027808
2017-07-03 10:13:21,ZfYpMASTeY,2,
2017-08-18 10:52:42,vxLkDcSABY,2,
2017-09-25 04:34:29,bjhnfGmcPz,2,
2017-09-13 18:52:45,XErhyEkyRs,2,
2017-08-25 20:30:59,KcGmNJatIW,1,5.16646916764
2017-04-02 06:33:31,exeRWOtOiR,1,93.2275602105
2017-11-16 10:59:56,mnkMpXCzyh,1,2.68712041083
2017-01-08 14:06:32,pZNxDswcgf,2,
2017-11-26 10:27:47,BkpVRngcvN,1,0.278390881634
2017-02-11 15:31:19,mnkMpXCzyh,2,
2017-05-22 01:12:53,ufzSoKINSK,1,82.9660208128
2017-11-24 08:57:21,SoQWVgXXKe,1,10.7258157064
2017-11-16 06:08:00,aAZKibToFK,2,
2017-10-12 09:15:47,qRjLLYHAGD,2,
2017-10-16 06:25:48,RTfuMyfHrx,1,3.96059753804
2017-09-22 20:30:41,cTawABfNOn,2,
2017-12-02 01:24:02,GyHBBVnIxT,1,20.8518011937
2017-12-19 05:02:24,ufzSoKINSK,2,
2017-04-25 07:52:57,hfcSsoACfE,1,14.9960190324
2017-07-20 01:28:29,YJvyiZZKvz,1,0.298728386015
2017-04-26 06:14:58,HOfgnFfhoy,1,73.1233378779
2017-02-27 23:27:54,hXZMuAswkh,2,
2017-09-12 22:26:48,fOreRDxxKJ,2,
2017-12-28 11:57:59,zYFCGGvXKf,2,
2017-12-24 07:30:58,MVPAYdkCml,1,11.6715248384
2017-11-25 12:53:08,iuMQcpcynr,1,23.1002379728
2017-10-19 06:14:35,BQVAfGTlmk,2,
2017-11-24 08:18:53,YJvyiZZKvz,1,17.5118960973
2017-10-14 10:52:07,WfxigeseOW,1,0.624242016219
2017-09-07 12:27:03,xpedRuawsA,2,
2017-12-22 21:23:10,fsLcbbiXZw,2,
2017-07-27 00:50:02,veKJxIGZBb,1,12.8730649815
2017-05-10 12:15:55,TOkYYJguDo,2,
2017-06-12 16:09:28,ZfYpMASTeY,2,
2017-09-27 04:31:08,iZeFJxWTCT,2,
2017-11-19 15:59:14,zofIMUyRHT,1,11.8709838186
2017-06-30 00:29:11,NhVaiwjRuw,2,
2017-10-14 23:32:22,NKwkHPdkLy,2,
2017-10-21 20:16:12,pQHOsGJUnj,1,45.8118109732
2017-01-28 08:45:47,mrNIZuRpSa,1,0.209026955897
2017-07-17 04:46:07,jSjtepIhkg,2,
2017-02-19 17:42:39,bpRsNVMlhq,2,
2017-01-02 04:44:31,LsvqAoVjYj,1,0.18723409188
2017-03-10 02:22:43,NiaCxjRJCE,2,
2017-07-28 16:14:20,BzzlZXqjNG,1,35.6058081688
2017-03-21 15:52:54,akJCrpiQBb,2,
2017-04-28 09:58:30,wMnHyLAxbW,2,
2017-11-11 15:41:34,WfxigeseOW,2,
2017-09-24 02:16:46,OstOjCcgrB,1,0.0967518925768
2017-01-28 15:03:39,HOfgnFfhoy,1,14.8203063116
2017-10-24 12:48:26,VTZswSrFNA,1,86.2195986023
2017-10-21 05:17:32,BzzlZXqjNG,2,
2017-11-03 12:36:53,yXOYqeKVqc,1,68.9775064357
2017-10-09 01:57:31,mnkMpXCzyh,2,
2017-12-26 21:41:24,tHjFgYzzVM,2,
2017-03-07 01:13:24,pQHOsGJUnj,2,
2017-05-18 15:06:16,mnkMpXCzyh,2,
2017-02-18 14:50:28,NiikPmwarQ,2,
2017-01-31 13:48:26,wMnHyLAxbW,1,0.0255861126311
2017-05-09 05:44:13,hXZMuAswkh,2,
2017-03-10 00:08:32,zHAPuqHqFj,2,
2017-03-15 21:09:50,qbYlkrWkSF,2,
2017-06-16 15:43:39,JbBpVRkWHL,2,
2017-01-30 05:00:49,JfBpYnIjNm,2,
2017-03-05 01:54:10,BQVAfGTlmk,2,
2017-08-27 06:39:51,qbYlkrWkSF,2,
2017-10-22 21:58:08,yXOYqeKVqc,2,
2017-05-19 20:21:43,CnrwizfFke,2,
2017-04-16 14:13:36,KvnyEMYCLn,2,
2017-05-31 19:26:08,EQIqPtVVAt,2,
2017-02-15 16:16:04,VbUhCXNwmG,2,
2017-11-14 22:21:26,ikCYQBrzCK,1,10.1530320248
2017-01-19 15:48:36,tHjFgYzzVM,2,
2017-01-19 20:24:51,YJvyiZZKvz,2,
2017-06-16 08:48:18,JfBpYnIjNm,2,
2017-11-27 01:13:24,ZmSBTrdKMP,1,88.971390848
2017-12-10 00:08:57,CQXFcdTPPB,2,
2017-07-05 07:35:37,ufzSoKINSK,2,
2017-07-30 01:21:14,jSjtepIhkg,1,34.8235156654
2017-03-18 11:56:51,yXOYqeKVqc,2,
2017-01-04 01:30:10,cTawABfNOn,1,8.73929392321
2017-04-27 11:00:12,iuMQcpcynr,2,
2017-09-24 17:33:48,SoQWVgXXKe,2,
2017-02-17 00:41:41,sYxDSpRCXa,1,64.8345623195
2017-05-29 17:20:49,zHAPuqHqFj,2,
2017-09-30 03:41:06,BLJlTHnLpU,2,
2017-08-04 13:02:35,GyHBBVnIxT,2,
2017-12-31 12:27:02,CnrwizfFke,1,95.6002249551
2017-11-20 19:47:04,mEFDYBkZSB,1,21.3974099421
2017-02-14 19:10:45,bjhnfGmcPz,1,42.5567356987
2017-09-10 08:25:51,NjMgRssFfE,1,28.9421874797
2017-12-06 11:05:56,BzzlZXqjNG,2,
2017-10-09 19:03:15,EEWRDwxVbt,1,46.4907703193
2017-10-10 00:31:39,VTZswSrFNA,1,0.898624537577
2017-12-11 19:57:55,ufzSoKINSK,1,2.27567776124
2017-02-21 18:12:49,vgruEUwyjn,2,
2017-10-15 06:22:25,veKJxIGZBb,1,2.73374325402
2017-03-08 11:21:38,BkpVRngcvN,1,3.03467724952
2017-12-10 08:31:55,cTawABfNOn,2,
2017-09-03 03:40:43,qbYlkrWkSF,1,10.6313551092
2017-03-16 18:55:59,mrNIZuRpSa,2,
2017-10-27 11:40:32,CQXFcdTPPB,2,
2017-11-30 05:14:59,NiaCxjRJCE,2,
2017-10-28 05:33:30,CnrwizfFke,2,
2017-02-04 11:18:52,fsLcbbiXZw,2,
2017-11-02 19:37:11,VbUhCXNwmG,1,49.2740601392
2017-08-14 12:10:25,BkpVRngcvN,1,58.6999133851
2017-08-22 08:46:57,NiaCxjRJCE,2,
2017-05-15 11:21:00,bjhnfGmcPz,2,
2017-03-26 06:32:58,iuMQcpcynr,2,
2017-01-30 17:36:30,exeRWOtOiR,2,
2017-12-18 20:26:31,xiZRPONgbK,2,
2017-10-16 08:01:15,uVYmSSAYKs,1,66.8630772478
2017-03-05 15:16:49,IuWTOPIZnY,2,
2017-10-08 21:55:42,mnkMpXCzyh,2,
2017-11-17 17:27:39,XJcOcoJajb,2,
2017-12-28 11:17:09,fsLcbbiXZw,2,
2017-01-24 07:57:08,cTawABfNOn,1,86.848656865
2017-01-09 02:20:01,HOfgnFfhoy,1,10.7401337324
2017-08-14 17:42:33,BzzlZXqjNG,1,54.9123470239
2017-03-29 23:10:13,IuWTOPIZnY,2,
2017-04-27 11:34:17,BzzlZXqjNG,1,72.3536108101
2017-11-15 22:12:48,aAZKibToFK,2,
2017-07-26 05:23:50,xecistsbue,2,
2017-07-17 23:49:31,nXJEhxUecR,2,
2017-11-10 09:10:28,akJCrpiQBb,2,
2017-04-25 22:30:40,pVhEwJhCYm,2,
2017-11-27 23:17:50,jCgwcqzvqf,2,
2017-06-29 07:25:32,bjhnfGmcPz,1,0.0629855523642
2017-07-10 00:12:13,VTZswSrFNA,1,88.9492681403
2017-07-19 20:10:45,hXZMuAswkh,1,3.21871515254
2017-11-15 17:02:24,ntLhiHboUs,1,5.60924744304
2017-08-16 15:37:13,veKJxIGZBb,1,0.351280880583
2017-05-26 06:51:53,sYxDSpRCXa,2,
2017-09-30 10:40:42,mrNIZuRpSa,2,
2017-04-25 05:51:39,yVkCVLCPNo,2,
2017-02-12 04:47:30,nXJEhxUecR,1,46.9697431827
2017-09-26 19:26:28,yVkCVLCPNo,1,7.22141863542
2017-12-02 21:41:45,fsLcbbiXZw,1,70.9501743168
2017-11-13 16:19:34,OHdpRZBGVw,1,40.9550560753
2017-01-31 12:34:41,sYxDSpRCXa,1,73.2668076006
2017-03-27 00:49:28,kyVYAdJnyc,1,1.57983230035
2017-12-04 10:35:39,hGKlGLlRxP,1,19.8070671238
2017-05-24 08:38:25,iZeFJxWTCT,1,7.94005226969
2017-02-22 20:26:53,zofIMUyRHT,1,18.4450944776
2017-06-19 21:14:14,cOiqXWQPSr,1,0.0139331837436
2017-08-11 23:52:13,AmJEmwhynS,1,31.445399067
2017-12-27 05:46:16,tHjFgYzzVM,1,5.21301920251
2017-11-07 13:46:38,hfcSsoACfE,1,36.6565532726
2017-03-03 13:48:42,HOfgnFfhoy,1,68.3688527759
2017-11-02 14:10:31,yYxNpaMBRv,1,58.1392650412
2017-11-19 08:18:58,wtcOqDsolH,1,9.81775572336
2017-06-26 16:19:36,wVRxMIzCPT,2,
2017-03-13 13:01:02,iuwhjQvNqt,1,13.3372733536
2017-06-01 04:25:48,XrjKOHPRwp,1,94.1884761786
2017-03-17 19:56:31,wMnHyLAxbW,2,
2017-11-03 06:58:25,iuwhjQvNqt,1,14.9971607187
2017-10-02 18:08:04,zHAPuqHqFj,2,
2017-10-19 18:19:09,WfxigeseOW,1,5.37253777053
2017-02-15 15:47:50,iuMQcpcynr,1,64.5688779414
2017-03-04 13:00:54,XrjKOHPRwp,1,2.61497910438
2017-06-07 18:04:39,XJcOcoJajb,2,
2017-03-04 03:45:56,cTawABfNOn,2,
2017-02-27 10:12:38,vgruEUwyjn,2,
2017-09-12 16:19:53,JLosSTdslk,1,37.8468508374
2017-09-17 11:28:43,qRjLLYHAGD,1,51.0912534223
2017-08-18 05:04:58,wVRxMIzCPT,1,12.6864581672
2017-05-27 21:45:22,wVRxMIzCPT,1,57.147587049
2017-11-10 15:46:11,VTZswSrFNA,2,
2017-12-12 09:02:44,OstOjCcgrB,1,18.2464338713
2017-06-26 00:26:08,VTZswSrFNA,2,
2017-02-09 14:18:18,vxLkDcSABY,1,23.6820964689
2017-12-15 23:19:02,cTawABfNOn,2,
2017-03-30 12:50:08,aAZKibToFK,2,
2017-10-10 22:43:36,IiQxbmjgqg,1,43.2975746933
2017-09-28 02:10:25,ZfYpMASTeY,2,
2017-07-12 22:30:29,GsEowhbetF,2,
2017-04-07 22:58:51,hfcSsoACfE,1,9.7114341283
2017-01-12 19:50:55,eJcwGNrZsn,2,
2017-12-23 12:13:32,GyHBBVnIxT,1,15.1460101706
2017-04-01 00:17:37,AmJEmwhynS,2,
2017-10-29 00:27:14,SoQWVgXXKe,1,26.073176791
2017-07-07 12:17:13,EQIqPtVVAt,1,72.1625311086
2017-05-29 08:39:39,fjEmyZoUec,2,
2017-03-29 19:09:29,iuwhjQvNqt,1,2.33387353554
2017-04-13 23:28:29,YJvyiZZKvz,1,89.3712113652
2017-12-01 15:27:44,BzzlZXqjNG,2,
2017-06-11 15:14:07,ikCYQBrzCK,2,
2017-07-04 05:31:37,IuWTOPIZnY,2,
2017-01-03 10:25:46,vgruEUwyjn,2,
2017-12-18 02:51:41,sYxDSpRCXa,2,
2017-02-18 12:32:17,BzzlZXqjNG,2,
2017-03-30 03:47:12,cOiqXWQPSr,1,3.4722015345
2017-01-14 22:24:06,MVPAYdkCml,1,21.2466453685
2017-05-30 02:44:28,LeoZbajqKq,2,
2017-09-13 15:04:22,IgUkuBKCdf,2,
2017-05-19 21:02:33,zYFCGGvXKf,2,
2017-07-20 04:39:12,JfBpYnIjNm,2,
2017-09-02 09:40:24,AmJEmwhynS,1,1.93572883339
2017-10-28 13:41:32,jCgwcqzvqf,1,73.0778809996
2017-06-23 10:18:20,IgUkuBKCdf,1,38.8900693099
2017-07-01 13:39:08,bpRsNVMlhq,2,
2017-02-11 08:35:33,OHdpRZBGVw,1,90.1830476952
2017-06-28 20:34:12,zHAPuqHqFj,1,2.51829338561
2017-08-22 15:47:27,yYxNpaMBRv,2,
2017-04-18 17:33:16,xecistsbue,1,24.8623318489
2017-02-14 12:55:48,DJEsHCQcZA,1,28.5216356551
2017-06-06 01:06:41,yVkCVLCPNo,1,87.69482228
2017-03-18 15:13:44,OstOjCcgrB,1,50.1879838881
2017-08-02 19:23:25,vxLkDcSABY,2,
2017-11-16 13:03:35,vgruEUwyjn,2,
2017-12-22 22:39:56,zofIMUyRHT,2,
2017-06-09 14:33:26,NjMgRssFfE,2,
2017-12-11 12:09:01,XJcOcoJajb,1,56.2591510589
2017-11-08 00:21:48,uVYmSSAYKs,1,25.7944908224
2017-09-01 03:42:35,cTawABfNOn,2,
2017-01-23 05:26:19,zYFCGGvXKf,2,
2017-09-04 09:01:29,SoQWVgXXKe,1,38.7784895613
2017-12-14 15:33:07,wVRxMIzCPT,1,64.4856838486
2017-11-27 16:02:19,BzzlZXqjNG,2,
2017-12-29 05:00:43,fsLcbbiXZw,2,
2017-06-11 17:56:09,pQHOsGJUnj,2,
2017-06-10 09:34:01,fjEmyZoUec,2,
2017-03-11 19:49:05,wVRxMIzCPT,1,88.4951233263
2017-01-08 19:39:13,NKwkHPdkLy,1,30.620144475
2017-02-04 20:32:37,mrNIZuRpSa,1,78.8853073585
2017-05-17 23:13:32,bpRsNVMlhq,2,
2017-02-15 13:02:02,NhVaiwjRuw,1,7.71767606062
2017-10-04 14:56:59,fsLcbbiXZw,1,2.17624734755
2017-07-03 18:14:40,iZeFJxWTCT,1,0.613995937633
2017-06-08 00:06:47,uVYmSSAYKs,2,
2017-01-16 20:03:09,pQHOsGJUnj,1,0.561096207186
2017-07-08 15:01:56,wMnHyLAxbW,2,
2017-01-05 19:59:14,rWjGhFuflE,1,63.1791666022
2017-01-08 02:36:22,IgUkuBKCdf,2,
2017-02-14 21:04:02,KvnyEMYCLn,1,34.2850778173
2017-09-13 03:01:39,xpedRuawsA,1,50.6495265084
2017-11-03 20:46:25,vgruEUwyjn,2,
2017-02-12 04:01:25,ntLhiHboUs,1,8.10675418158
2017-02-24 09:25:45,yVkCVLCPNo,2,
2017-10-22 09:39:42,EQIqPtVVAt,2,
2017-12-28 14:08:33,xecistsbue,1,46.3644445515
2017-04-16 13:48:49,LsvqAoVjYj,1,54.8315863165
2017-08-21 14:02:21,NKwkHPdkLy,2,
2017-03-14 23:27:42,wVRxMIzCPT,2,
2017-03-24 08:47:11,AmJEmwhynS,2,
2017-05-25 23:48:35,vxLkDcSABY,2,
2017-03-13 13:39:34,mnkMpXCzyh,1,4.94916569056
2017-06-07 15:40:44,mEFDYBkZSB,2,
2017-11-20 12:32:30,exeRWOtOiR,1,5.1283409304
2017-07-09 08:52:29,CnrwizfFke,1,42.9733256882
2017-07-18 10:13:56,mrNIZuRpSa,1,65.7028630879
2017-02-06 23:02:46,CnrwizfFke,2,
2017-04-29 23:49:47,akJCrpiQBb,1,0.427836813061
2017-11-17 01:17:02,TOkYYJguDo,2,
2017-09-05 05:36:13,veKJxIGZBb,2,
2017-09-24 00:49:02,ufzSoKINSK,2,
2017-04-26 18:58:06,BzzlZXqjNG,2,
2017-07-25 03:28:06,TOkYYJguDo,2,
2017-12-01 00:42:10,zHAPuqHqFj,1,7.98350387943
2017-11-01 09:20:38,ZmSBTrdKMP,2,
2017-02-23 22:15:11,aAZKibToFK,1,10.0861062957
2017-04-06 19:08:42,iuMQcpcynr,2,
2017-08-01 23:56:56,JbBpVRkWHL,1,0.488382781856
2017-01-04 19:04:45,qRjLLYHAGD,1,47.3868870784
2017-12-31 15:53:21,aAZKibToFK,2,
2017-07-22 07:40:19,CnrwizfFke,2,
2017-08-16 04:14:35,aAZKibToFK,1,51.9891699598
2017-02-13 14:59:20,JbBpVRkWHL,2,
2017-08-24 16:40:55,aAZKibToFK,1,41.3954775317
2017-11-12 07:46:57,yYxNpaMBRv,2,
2017-12-03 05:10:22,cOiqXWQPSr,1,1.40301644864
2017-09-18 07:53:51,TOkYYJguDo,2,
2017-07-03 21:05:12,rWjGhFuflE,2,
2017-10-18 04:43:08,JfBpYnIjNm,1,75.6384716836
2017-05-19 03:45:43,eJcwGNrZsn,2,
2017-12-26 05:14:21,xpedRuawsA,1,30.7503708215
2017-01-08 16:06:00,XrjKOHPRwp,1,17.7996375679
2017-12-27 06:33:05,yXOYqeKVqc,2,
2017-12-23 10:59:26,KvnyEMYCLn,2,
2017-02-24 12:03:29,ikCYQBrzCK,1,56.6779623609
2017-09-28 22:19:34,AmJEmwhynS,2,
2017-12-22 01:54:38,cTawABfNOn,2,
2017-04-15 07:35:38,NKwkHPdkLy,1,21.1143729031
2017-04-28 23:45:07,fOreRDxxKJ,1,7.62281656059
2017-09-07 14:20:40,BLJlTHnLpU,1,46.6194643298
2017-12-03 13:34:18,KvnyEMYCLn,2,
2017-04-04 20:35:52,wMnHyLAxbW,1,15.2033989374
2017-09-13 06:38:04,bpRsNVMlhq,2,
2017-12-13 04:00:04,pQHOsGJUnj,1,7.58438897603
2017-07-12 21:27:05,fsLcbbiXZw,2,
2017-09-17 07:13:49,JLosSTdslk,2,
2017-09-03 19:23:12,tHjFgYzzVM,1,58.4060162191
2017-02-11 23:37:41,XJcOcoJajb,1,5.11831115022
2017-05-09 10:21:49,OHdpRZBGVw,1,75.9950330992
2017-10-11 08:42:37,wtcOqDsolH,2,
2017-06-09 07:24:15,nXJEhxUecR,2,
2017-01-20 22:05:05,MVPAYdkCml,2,
2017-07-21 02:50:27,kyVYAdJnyc,2,
2017-06-15 23:19:49,JLosSTdslk,2,
2017-11-12 19:32:17,vxLkDcSABY,2,
2017-01-08 00:10:22,EEWRDwxVbt,2,
2017-02-25 18:17:09,BkpVRngcvN,2,
2017-09-04 16:52:28,NhVaiwjRuw,1,2.37318227826
2017-12-09 08:39:19,JbBpVRkWHL,1,2.71281648017
2017-06-13 07:28:48,LeoZbajqKq,2,
2017-05-30 16:08:06,pQHOsGJUnj,2,
2017-10-30 11:36:02,sYxDSpRCXa,1,5.34772052645
2017-12-21 08:09:45,sYxDSpRCXa,1,0.000380120675549
2017-05-06 18:26:29,EQIqPtVVAt,1,1.72183193928
2017-07-21 06:08:01,ufzSoKINSK,1,24.9309743625
2017-11-14 00:58:22,fOreRDxxKJ,2,
2017-07-14 02:15:41,yVkCVLCPNo,1,17.9540930938
2017-07-18 19:06:26,ZmSBTrdKMP,1,28.2717870577
2017-10-24 14:50:58,mEFDYBkZSB,1,20.4224496939
2017-10-28 03:08:48,xjMZKTJnxA,1,59.257573869
2017-11-10 22:06:46,tHjFgYzzVM,1,10.2611335052
2017-02-10 15:55:58,eJcwGNrZsn,2,
2017-01-03 19:50:31,EEWRDwxVbt,2,
2017-01-21 05:29:16,xjMZKTJnxA,1,12.0090030215
2017-12-30 09:02:26,sYxDSpRCXa,1,4.19683511915
2017-10-26 05:07:19,EEWRDwxVbt,2,
2017-04-06 06:20:37,CQXFcdTPPB,2,
2017-07-25 09:32:36,xcjSyDBmNQ,2,
2017-09-24 15:17:54,SoQWVgXXKe,1,8.13684698047
2017-11-08 09:52:14,zHAPuqHqFj,2,
2017-06-18 12:56:40,MVPAYdkCml,2,
2017-10-28 21:25:42,veKJxIGZBb,1,76.1460120689
2017-01-11 22:17:43,IiQxbmjgqg,2,
2017-11-07 09:21:42,HOfgnFfhoy,1,63.4860684376
2017-12-04 22:14:01,GyHBBVnIxT,2,
2017-06-15 12:24:01,XrjKOHPRwp,2,
2017-03-05 18:09:00,AmJEmwhynS,2,
2017-11-18 02:12:04,pVhEwJhCYm,1,62.9745324353
2017-07-13 02:38:32,kyVYAdJnyc,1,0.242746802188
2017-04-13 06:12:23,mnkMpXCzyh,1,19.509042908
2017-10-18 03:42:16,vxLkDcSABY,1,53.9688468075
2017-03-26 00:14:21,AmJEmwhynS,1,87.2725649721
2017-05-09 02:26:11,mnkMpXCzyh,2,
2017-12-28 22:40:14,bpRsNVMlhq,2,
2017-03-07 12:22:15,JfBpYnIjNm,2,
2017-02-09 21:56:18,akJCrpiQBb,2,
2017-05-30 22:21:44,zofIMUyRHT,1,59.4349390869
2017-10-14 18:09:47,WfxigeseOW,2,
2017-08-01 19:36:23,nXJEhxUecR,2,
2017-05-11 16:22:27,qbYlkrWkSF,1,29.9639307206
2017-10-01 22:23:55,NiikPmwarQ,2,
2017-10-15 14:50:49,cOiqXWQPSr,2,
2017-01-23 22:17:39,vxLkDcSABY,2,
2017-03-25 15:32:21,GsEowhbetF,2,
2017-09-28 04:36:58,SoQWVgXXKe,1,6.51126642869
2017-12-30 15:39:06,mnkMpXCzyh,1,6.36996974488
2017-03-03 22:36:54,eJcwGNrZsn,2,
2017-10-16 05:12:56,EQIqPtVVAt,1,43.3634586093
2017-09-29 23:51:47,JfBpYnIjNm,2,
2017-09-26 19:05:48,hXZMuAswkh,2,
2017-10-13 10:24:20,WRSzTCHuEy,2,
2017-08-04 04:05:40,GsEowhbetF,1,1.29959640808
2017-12-29 15:14:02,tHjFgYzzVM,1,7.40000767508
2017-04-10 02:45:27,hGKlGLlRxP,2,
2017-04-21 20:41:42,WfxigeseOW,1,99.9078635509
2017-07-18 23:39:22,OHdpRZBGVw,2,
2017-09-07 19:55:23,yYxNpaMBRv,2,
2017-01-17 19:58:29,KvnyEMYCLn,1,2.44193977636
2017-03-20 09:54:53,pZNxDswcgf,2,
2017-02-24 10:54:39,KvnyEMYCLn,1,5.52037013528
2017-10-16 08:08:14,mrNIZuRpSa,2,
2017-10-02 21:01:00,bjhnfGmcPz,2,
2017-01-29 04:08:47,tHjFgYzzVM,1,0.000776211132037
2017-01-28 09:33:05,hfcSsoACfE,1,2.9847139476
2017-04-19 07:28:56,sYxDSpRCXa,1,38.1065119666
2017-11-04 12:26:47,yYxNpaMBRv,2,
2017-02-27 21:13:04,KcGmNJatIW,2,
2017-10-14 20:18:39,aAZKibToFK,1,10.8462906074
2017-07-15 17:31:52,pVhEwJhCYm,1,7.19643924677
2017-06-14 11:13:55,kyVYAdJnyc,2,
2017-06-11 19:29:23,NiaCxjRJCE,1,47.059737005
2017-01-23 17:33:12,AmJEmwhynS,2,
2017-03-09 04:56:50,NjMgRssFfE,1,49.3428966397
2017-02-19 15:22:21,wMnHyLAxbW,1,53.4811382435
2017-06-28 18:05:19,WfxigeseOW,2,
2017-11-03 04:32:05,NjMgRssFfE,2,
2017-09-13 19:15:12,qRjLLYHAGD,1,82.2171665897
2017-10-28 06:19:42,rWjGhFuflE,2,
2017-02-26 15:57:34,XErhyEkyRs,1,71.8888666264
2017-10-07 10:05:35,VTZswSrFNA,2,
2017-03-30 15:32:16,DJEsHCQcZA,2,
2017-10-14 06:39:57,yXOYqeKVqc,2,
2017-02-01 11:24:27,NiaCxjRJCE,1,23.3678275098
2017-11-13 04:00:32,bpRsNVMlhq,2,
2017-01-01 16:26:36,wMnHyLAxbW,2,
2017-04-19 06:27:41,vgruEUwyjn,2,
2017-08-03 19:11:43,qRjLLYHAGD,1,29.5671711092
2017-01-02 22:10:41,zHAPuqHqFj,1,7.12390645854
2017-12-13 16:51:37,yYxNpaMBRv,2,
2017-09-21 17:15:16,NiaCxjRJCE,2,
2017-12-03 15:50:32,NiaCxjRJCE,1,17.733945595
2017-04-19 04:17:27,hfcSsoACfE,1,30.9903223288
2017-01-27 00:01:40,KvnyEMYCLn,1,21.7665993237
2017-05-31 09:07:59,zHAPuqHqFj,2,
2017-07-16 21:35:48,XErhyEkyRs,1,76.6535813516
2017-03-23 06:18:10,zofIMUyRHT,1,24.3777279469
2017-02-08 12:38:22,vxLkDcSABY,2,
2017-09-12 17:47:28,NiaCxjRJCE,2,
2017-10-17 19:09:22,JbBpVRkWHL,2,
2017-12-29 05:38:33,vxLkDcSABY,1,27.0799893091
2017-10-21 21:39:26,LZGofzSsoj,1,4.7247199545
2017-03-24 02:20:20,iuMQcpcynr,1,1.41010139367
2017-05-03 23:25:07,BLJlTHnLpU,2,
2017-09-26 13:37:27,hGKlGLlRxP,2,
2017-01-16 15:03:41,BQVAfGTlmk,2,
2017-01-30 02:23:58,xecistsbue,1,1.47406232372
2017-07-26 13:47:27,yXOYqeKVqc,1,28.6649307109
